y_true,y_prob,prob_std
1.000000000000000000e+00,6.242195367813110352e-01,2.047051936388015747e-01
0.000000000000000000e+00,1.630139648914337158e-01,1.240776702761650085e-01
0.000000000000000000e+00,3.933560848236083984e-01,1.040120199322700500e-01
0.000000000000000000e+00,4.057369828224182129e-01,1.069402620196342468e-01
0.000000000000000000e+00,4.605160653591156006e-02,3.661828488111495972e-02
1.000000000000000000e+00,6.205773353576660156e-01,2.328173667192459106e-01
0.000000000000000000e+00,7.768090069293975830e-02,5.818364396691322327e-02
1.000000000000000000e+00,9.930674433708190918e-01,5.739714484661817551e-03
0.000000000000000000e+00,4.896054416894912720e-02,5.224949121475219727e-02
1.000000000000000000e+00,8.859910964965820312e-01,7.052803784608840942e-02
1.000000000000000000e+00,9.384006261825561523e-01,5.978341773152351379e-02
0.000000000000000000e+00,2.136251926422119141e-01,2.029079049825668335e-01
1.000000000000000000e+00,4.998683035373687744e-01,2.647577226161956787e-01
0.000000000000000000e+00,5.436800792813301086e-02,2.662363275885581970e-02
1.000000000000000000e+00,9.503641128540039062e-01,2.594275213778018951e-02
0.000000000000000000e+00,2.588511109352111816e-01,1.503582298755645752e-01
0.000000000000000000e+00,6.524935960769653320e-01,2.812063097953796387e-01
0.000000000000000000e+00,1.897712498903274536e-01,1.005624756217002869e-01
0.000000000000000000e+00,5.771875381469726562e-02,3.034451603889465332e-02
0.000000000000000000e+00,4.043195247650146484e-01,2.618654668331146240e-01
0.000000000000000000e+00,4.840855598449707031e-01,1.707593053579330444e-01
1.000000000000000000e+00,9.746251106262207031e-01,1.401024032384157181e-02
0.000000000000000000e+00,2.920368015766143799e-01,1.441704183816909790e-01
1.000000000000000000e+00,9.494230151176452637e-01,2.118471078574657440e-02
0.000000000000000000e+00,4.139936566352844238e-01,2.124606966972351074e-01
0.000000000000000000e+00,7.012271881103515625e-01,1.375067383050918579e-01
0.000000000000000000e+00,3.214028775691986084e-01,2.217019647359848022e-01
0.000000000000000000e+00,2.889819145202636719e-01,9.877546131610870361e-02
1.000000000000000000e+00,9.339123964309692383e-01,7.853574305772781372e-02
0.000000000000000000e+00,6.275212764739990234e-02,4.231905564665794373e-02
0.000000000000000000e+00,4.015289843082427979e-01,1.801772564649581909e-01
0.000000000000000000e+00,3.029647767543792725e-01,2.726170420646667480e-01
0.000000000000000000e+00,1.548899561166763306e-01,2.061573266983032227e-01
1.000000000000000000e+00,6.615108251571655273e-01,1.716882586479187012e-01
0.000000000000000000e+00,4.250608384609222412e-01,1.593482494354248047e-01
0.000000000000000000e+00,2.402546443045139313e-02,1.214583124965429306e-02
0.000000000000000000e+00,1.959096640348434448e-01,1.182221099734306335e-01
0.000000000000000000e+00,1.342540979385375977e-01,1.000979021191596985e-01
1.000000000000000000e+00,6.015477180480957031e-01,1.833531707525253296e-01
0.000000000000000000e+00,5.056480169296264648e-01,2.403535842895507812e-01
0.000000000000000000e+00,1.077288240194320679e-01,9.298622608184814453e-02
0.000000000000000000e+00,2.673303782939910889e-01,9.974302351474761963e-02
0.000000000000000000e+00,3.118672594428062439e-02,2.218748815357685089e-02
0.000000000000000000e+00,5.632120370864868164e-01,2.901462018489837646e-01
0.000000000000000000e+00,7.850822061300277710e-02,6.282881647348403931e-02
0.000000000000000000e+00,3.534382879734039307e-01,1.061694100499153137e-01
1.000000000000000000e+00,9.511976242065429688e-01,2.315900847315788269e-02
0.000000000000000000e+00,3.661077469587326050e-02,4.875296354293823242e-02
0.000000000000000000e+00,6.457024216651916504e-01,2.509538233280181885e-01
1.000000000000000000e+00,7.384096980094909668e-01,9.348618239164352417e-02
1.000000000000000000e+00,8.165417909622192383e-01,1.057380288839340210e-01
0.000000000000000000e+00,4.699252173304557800e-02,5.869336053729057312e-02
1.000000000000000000e+00,8.564993143081665039e-01,1.032102927565574646e-01
0.000000000000000000e+00,6.951533555984497070e-01,1.691150069236755371e-01
0.000000000000000000e+00,4.144433140754699707e-01,1.392852067947387695e-01
0.000000000000000000e+00,8.050537109375000000e-01,8.261340856552124023e-02
0.000000000000000000e+00,2.851516604423522949e-01,2.767889499664306641e-01
1.000000000000000000e+00,7.645005583763122559e-01,1.194884777069091797e-01
1.000000000000000000e+00,2.769243121147155762e-01,1.099471673369407654e-01
0.000000000000000000e+00,5.084799528121948242e-01,1.842647194862365723e-01
0.000000000000000000e+00,4.545635730028152466e-02,2.979831211268901825e-02
0.000000000000000000e+00,5.111033320426940918e-01,1.516723930835723877e-01
0.000000000000000000e+00,3.626894950866699219e-02,3.317024558782577515e-02
1.000000000000000000e+00,5.485640764236450195e-01,1.712275147438049316e-01
1.000000000000000000e+00,9.378005862236022949e-01,5.339664965867996216e-02
0.000000000000000000e+00,1.996899843215942383e-01,1.741124540567398071e-01
0.000000000000000000e+00,6.909379363059997559e-02,8.832517266273498535e-02
0.000000000000000000e+00,5.563934892416000366e-02,2.915446832776069641e-02
1.000000000000000000e+00,7.611087560653686523e-01,1.455548107624053955e-01
0.000000000000000000e+00,1.900976896286010742e-01,1.372208595275878906e-01
0.000000000000000000e+00,4.300513267517089844e-01,1.559175997972488403e-01
0.000000000000000000e+00,1.480004936456680298e-01,5.600849911570549011e-02
0.000000000000000000e+00,4.856745712459087372e-03,1.845071208663284779e-03
0.000000000000000000e+00,1.201920360326766968e-01,7.084485143423080444e-02
0.000000000000000000e+00,1.743153482675552368e-01,1.171197518706321716e-01
0.000000000000000000e+00,1.354914605617523193e-01,9.039687365293502808e-02
0.000000000000000000e+00,2.814264297485351562e-01,3.283186554908752441e-01
0.000000000000000000e+00,6.110990792512893677e-02,4.782448336482048035e-02
1.000000000000000000e+00,7.529261708259582520e-01,7.517677545547485352e-02
0.000000000000000000e+00,6.344733238220214844e-01,2.318522185087203979e-01
1.000000000000000000e+00,8.368589282035827637e-01,7.794425636529922485e-02
0.000000000000000000e+00,6.301259398460388184e-01,2.167347818613052368e-01
0.000000000000000000e+00,4.489247500896453857e-02,3.066379204392433167e-02
0.000000000000000000e+00,2.606461048126220703e-01,1.199783012270927429e-01
1.000000000000000000e+00,9.632799029350280762e-01,1.570565439760684967e-02
0.000000000000000000e+00,7.103484123945236206e-02,4.211845993995666504e-02
0.000000000000000000e+00,5.211665481328964233e-02,2.783137746155261993e-02
0.000000000000000000e+00,1.431961655616760254e-01,2.899656258523464203e-02
0.000000000000000000e+00,1.097705513238906860e-01,9.371825307607650757e-02
0.000000000000000000e+00,4.865215420722961426e-01,2.299010157585144043e-01
0.000000000000000000e+00,2.371265366673469543e-02,2.130781300365924835e-02
0.000000000000000000e+00,9.462112560868263245e-03,6.368517410010099411e-03
0.000000000000000000e+00,8.967310786247253418e-01,7.499378174543380737e-02
0.000000000000000000e+00,8.715777397155761719e-01,6.242324039340019226e-02
1.000000000000000000e+00,6.539806127548217773e-01,1.346020847558975220e-01
0.000000000000000000e+00,9.687988460063934326e-02,4.398555308580398560e-02
1.000000000000000000e+00,6.530554890632629395e-01,1.491235047578811646e-01
1.000000000000000000e+00,8.476697802543640137e-01,1.579515486955642700e-01
0.000000000000000000e+00,6.488806009292602539e-01,1.705183982849121094e-01
0.000000000000000000e+00,2.216135561466217041e-01,1.445094794034957886e-01
0.000000000000000000e+00,8.364697545766830444e-02,4.435997828841209412e-02
0.000000000000000000e+00,4.446228444576263428e-01,1.314993798732757568e-01
0.000000000000000000e+00,6.829334795475006104e-02,5.208783224225044250e-02
0.000000000000000000e+00,1.884746104478836060e-01,1.368391215801239014e-01
1.000000000000000000e+00,7.613036036491394043e-01,1.584361940622329712e-01
0.000000000000000000e+00,2.191541939973831177e-01,2.056620717048645020e-01
1.000000000000000000e+00,9.742377996444702148e-01,1.743346638977527618e-02
0.000000000000000000e+00,5.719149857759475708e-02,5.823539197444915771e-02
0.000000000000000000e+00,3.648735880851745605e-01,1.647201478481292725e-01
0.000000000000000000e+00,3.448554873466491699e-01,7.726040482521057129e-02
0.000000000000000000e+00,3.190474584698677063e-02,2.048622071743011475e-02
0.000000000000000000e+00,3.747112154960632324e-01,2.080065011978149414e-01
0.000000000000000000e+00,1.042838543653488159e-01,6.442674994468688965e-02
1.000000000000000000e+00,9.306085705757141113e-01,1.993949152529239655e-02
0.000000000000000000e+00,1.315174996852874756e-01,3.761000931262969971e-02
0.000000000000000000e+00,7.211506366729736328e-02,4.396000131964683533e-02
0.000000000000000000e+00,1.493528038263320923e-01,5.583281069993972778e-02
0.000000000000000000e+00,4.294578433036804199e-01,1.596644818782806396e-01
0.000000000000000000e+00,1.718423366546630859e-01,1.095427721738815308e-01
0.000000000000000000e+00,2.207378894090652466e-01,5.578256770968437195e-02
0.000000000000000000e+00,4.948824048042297363e-01,1.939020901918411255e-01
1.000000000000000000e+00,8.958878517150878906e-01,7.503650337457656860e-02
0.000000000000000000e+00,1.224618181586265564e-01,8.664660155773162842e-02
0.000000000000000000e+00,4.884429872035980225e-01,2.523881494998931885e-01
0.000000000000000000e+00,3.028719723224639893e-01,1.388989537954330444e-01
0.000000000000000000e+00,4.580260217189788818e-01,1.587139070034027100e-01
0.000000000000000000e+00,4.503417015075683594e-02,5.153388157486915588e-02
0.000000000000000000e+00,6.593044996261596680e-01,8.918240666389465332e-02
1.000000000000000000e+00,9.797905087471008301e-01,1.004298124462366104e-02
0.000000000000000000e+00,3.083891868591308594e-01,1.404571235179901123e-01
0.000000000000000000e+00,7.211219668388366699e-01,1.745355874300003052e-01
0.000000000000000000e+00,9.364013373851776123e-02,4.737646132707595825e-02
0.000000000000000000e+00,1.049617305397987366e-01,7.194469124078750610e-02
0.000000000000000000e+00,7.302647233009338379e-01,8.633932471275329590e-02
0.000000000000000000e+00,2.628226950764656067e-02,2.232904918491840363e-02
1.000000000000000000e+00,8.373214006423950195e-01,9.510252624750137329e-02
0.000000000000000000e+00,6.479618698358535767e-02,5.018879473209381104e-02
0.000000000000000000e+00,5.263956636190414429e-02,4.061152040958404541e-02
0.000000000000000000e+00,5.997607111930847168e-01,1.802645176649093628e-01
0.000000000000000000e+00,3.272452205419540405e-02,3.053169324994087219e-02
0.000000000000000000e+00,1.554843485355377197e-01,1.026372238993644714e-01
1.000000000000000000e+00,8.767880201339721680e-01,9.507913887500762939e-02
0.000000000000000000e+00,6.601312663406133652e-03,4.327262751758098602e-03
0.000000000000000000e+00,1.503552198410034180e-01,1.838581264019012451e-01
0.000000000000000000e+00,5.610185861587524414e-01,2.112419754266738892e-01
0.000000000000000000e+00,1.873634308576583862e-01,2.402981668710708618e-01
0.000000000000000000e+00,2.405447065830230713e-01,2.279895246028900146e-01
1.000000000000000000e+00,9.954952001571655273e-01,2.313514705747365952e-03
0.000000000000000000e+00,7.345588505268096924e-02,5.043750628829002380e-02
0.000000000000000000e+00,2.205971777439117432e-01,1.507930010557174683e-01
1.000000000000000000e+00,9.576259851455688477e-01,2.404281683266162872e-02
1.000000000000000000e+00,9.474689364433288574e-01,2.590993046760559082e-02
0.000000000000000000e+00,2.902830243110656738e-01,2.163714766502380371e-01
1.000000000000000000e+00,7.798742055892944336e-01,1.043793186545372009e-01
1.000000000000000000e+00,1.357281506061553955e-01,9.946316480636596680e-02
1.000000000000000000e+00,9.689749479293823242e-01,2.655668929219245911e-02
0.000000000000000000e+00,9.262258186936378479e-03,5.326838698238134384e-03
0.000000000000000000e+00,5.840085074305534363e-02,3.370037302374839783e-02
0.000000000000000000e+00,3.085886538028717041e-01,1.832818537950515747e-01
1.000000000000000000e+00,6.689036488533020020e-01,1.575755029916763306e-01
0.000000000000000000e+00,7.328350841999053955e-02,1.101682633161544800e-01
0.000000000000000000e+00,1.081235520541667938e-02,1.017073728144168854e-02
1.000000000000000000e+00,5.053016543388366699e-01,1.094425544142723083e-01
0.000000000000000000e+00,2.589431777596473694e-02,2.952611818909645081e-02
0.000000000000000000e+00,2.000741064548492432e-01,1.485367864370346069e-01
0.000000000000000000e+00,3.918085992336273193e-01,2.569662034511566162e-01
1.000000000000000000e+00,7.114478349685668945e-01,1.157371103763580322e-01
1.000000000000000000e+00,7.770684361457824707e-01,1.255192309617996216e-01
0.000000000000000000e+00,7.317307405173778534e-03,4.701068624854087830e-03
1.000000000000000000e+00,9.733157157897949219e-01,2.012335322797298431e-02
1.000000000000000000e+00,8.800263404846191406e-01,5.421170219779014587e-02
1.000000000000000000e+00,7.524813413619995117e-01,1.879612654447555542e-01
0.000000000000000000e+00,1.324808783829212189e-02,1.241972856223583221e-02
1.000000000000000000e+00,8.538697361946105957e-01,7.518922537565231323e-02
0.000000000000000000e+00,3.466707095503807068e-02,2.214341796934604645e-02
0.000000000000000000e+00,2.558572888374328613e-01,1.374313235282897949e-01
1.000000000000000000e+00,4.450351297855377197e-01,1.630636304616928101e-01
0.000000000000000000e+00,2.807949483394622803e-02,1.682662591338157654e-02
0.000000000000000000e+00,1.972036659717559814e-01,1.109821945428848267e-01
0.000000000000000000e+00,1.085728593170642853e-02,4.941104445606470108e-03
1.000000000000000000e+00,7.368629574775695801e-01,8.430391550064086914e-02
0.000000000000000000e+00,4.424641132354736328e-01,1.460166424512863159e-01
0.000000000000000000e+00,1.639174520969390869e-01,1.424133032560348511e-01
0.000000000000000000e+00,3.377468883991241455e-01,2.056449204683303833e-01
0.000000000000000000e+00,1.349590122699737549e-01,8.176424354314804077e-02
0.000000000000000000e+00,7.041861116886138916e-02,4.992056265473365784e-02
0.000000000000000000e+00,1.345963627099990845e-01,4.839904606342315674e-02
0.000000000000000000e+00,1.083176359534263611e-01,1.007495522499084473e-01
1.000000000000000000e+00,7.803258895874023438e-01,6.999326497316360474e-02
0.000000000000000000e+00,2.908277213573455811e-01,4.023350030183792114e-02
0.000000000000000000e+00,2.923339307308197021e-01,1.283148080110549927e-01
0.000000000000000000e+00,1.932461932301521301e-02,2.552819624543190002e-02
1.000000000000000000e+00,6.113149523735046387e-01,7.929635047912597656e-02
0.000000000000000000e+00,4.243857413530349731e-02,4.219464585185050964e-02
1.000000000000000000e+00,9.904905557632446289e-01,2.127250656485557556e-03
0.000000000000000000e+00,1.250999867916107178e-01,8.449818938970565796e-02
0.000000000000000000e+00,2.684947252273559570e-01,1.987940669059753418e-01
1.000000000000000000e+00,7.344363331794738770e-01,9.109670668840408325e-02
0.000000000000000000e+00,2.280263155698776245e-01,1.135942116379737854e-01
0.000000000000000000e+00,1.160177737474441528e-01,5.764496326446533203e-02
0.000000000000000000e+00,5.829862505197525024e-02,5.939030274748802185e-02
1.000000000000000000e+00,7.747045755386352539e-01,9.869725257158279419e-02
1.000000000000000000e+00,8.568525314331054688e-01,3.024744987487792969e-02
1.000000000000000000e+00,6.480051279067993164e-01,2.548764944076538086e-01
0.000000000000000000e+00,1.844964027404785156e-01,1.205266937613487244e-01
0.000000000000000000e+00,3.993589431047439575e-02,1.819717511534690857e-02
1.000000000000000000e+00,9.924678802490234375e-01,5.110767204314470291e-03
0.000000000000000000e+00,5.247858762741088867e-01,2.616569399833679199e-01
0.000000000000000000e+00,1.153841763734817505e-01,9.946242719888687134e-02
0.000000000000000000e+00,7.647566497325897217e-02,5.331020429730415344e-02
0.000000000000000000e+00,1.312892884016036987e-01,6.547985225915908813e-02
1.000000000000000000e+00,9.007078409194946289e-01,3.070620447397232056e-02
1.000000000000000000e+00,9.041930437088012695e-01,7.812200486660003662e-02
0.000000000000000000e+00,4.443574324250221252e-02,2.722731605172157288e-02
0.000000000000000000e+00,4.127412438392639160e-01,1.838909089565277100e-01
0.000000000000000000e+00,5.862870812416076660e-01,7.328019291162490845e-02
1.000000000000000000e+00,6.897988915443420410e-01,1.604512184858322144e-01
1.000000000000000000e+00,2.437585294246673584e-01,1.373720914125442505e-01
1.000000000000000000e+00,9.795664548873901367e-01,1.105149835348129272e-02
1.000000000000000000e+00,9.896898269653320312e-01,9.117510169744491577e-03
1.000000000000000000e+00,5.226569175720214844e-01,1.579127460718154907e-01
1.000000000000000000e+00,7.408176660537719727e-01,1.412773728370666504e-01
0.000000000000000000e+00,6.082754209637641907e-02,5.318022891879081726e-02
0.000000000000000000e+00,6.347139924764633179e-02,7.842421531677246094e-02
1.000000000000000000e+00,8.462069630622863770e-01,6.062656268477439880e-02
0.000000000000000000e+00,1.241719275712966919e-01,1.706805825233459473e-02
0.000000000000000000e+00,1.186422258615493774e-01,4.983793571591377258e-02
0.000000000000000000e+00,2.986566424369812012e-01,1.241558641195297241e-01
0.000000000000000000e+00,4.414009451866149902e-01,2.464118152856826782e-01
0.000000000000000000e+00,4.818452522158622742e-02,3.153550252318382263e-02
0.000000000000000000e+00,5.538553744554519653e-02,3.163145110011100769e-02
0.000000000000000000e+00,9.910438954830169678e-02,5.466924235224723816e-02
0.000000000000000000e+00,8.677203208208084106e-03,7.342530880123376846e-03
0.000000000000000000e+00,8.870528638362884521e-02,9.156053513288497925e-02
0.000000000000000000e+00,2.905068099498748779e-01,6.284619122743606567e-02
0.000000000000000000e+00,2.165114432573318481e-01,1.270782202482223511e-01
0.000000000000000000e+00,4.242329299449920654e-02,1.702820695936679840e-02
0.000000000000000000e+00,3.564450889825820923e-02,2.037705853581428528e-02
0.000000000000000000e+00,3.687539696693420410e-01,1.487405747175216675e-01
0.000000000000000000e+00,6.035852245986461639e-03,3.008194966241717339e-03
0.000000000000000000e+00,1.217501610517501831e-01,3.430518880486488342e-02
0.000000000000000000e+00,1.078343763947486877e-01,1.014251336455345154e-01
0.000000000000000000e+00,2.567935921251773834e-02,3.225604817271232605e-02
0.000000000000000000e+00,7.492996007204055786e-02,5.667258054018020630e-02
0.000000000000000000e+00,9.161936044692993164e-01,2.166090533137321472e-02
0.000000000000000000e+00,5.307400226593017578e-02,4.507692530751228333e-02
0.000000000000000000e+00,8.376690745353698730e-01,7.295233756303787231e-02
1.000000000000000000e+00,3.724927008152008057e-01,1.892178207635879517e-01
0.000000000000000000e+00,3.106092475354671478e-02,4.290607944130897522e-02
0.000000000000000000e+00,8.094254136085510254e-02,2.818986214697360992e-02
0.000000000000000000e+00,3.811726868152618408e-01,2.554444074630737305e-01
0.000000000000000000e+00,3.400968611240386963e-01,1.583902537822723389e-01
0.000000000000000000e+00,1.308514773845672607e-01,5.980944633483886719e-02
0.000000000000000000e+00,2.858833372592926025e-01,1.560555398464202881e-01
0.000000000000000000e+00,7.891303859651088715e-03,5.367744714021682739e-03
0.000000000000000000e+00,4.904512315988540649e-02,4.805378615856170654e-02
1.000000000000000000e+00,9.425722956657409668e-01,6.088222563266754150e-02
1.000000000000000000e+00,4.759739041328430176e-01,1.224399954080581665e-01
1.000000000000000000e+00,7.525538206100463867e-01,1.750173568725585938e-01
1.000000000000000000e+00,9.299661517143249512e-01,4.412231966853141785e-02
1.000000000000000000e+00,6.590917110443115234e-01,5.815808475017547607e-02
0.000000000000000000e+00,1.668192148208618164e-01,1.179088577628135681e-01
0.000000000000000000e+00,3.113897442817687988e-01,2.522280514240264893e-01
1.000000000000000000e+00,6.602697372436523438e-01,1.498145759105682373e-01
0.000000000000000000e+00,6.218149065971374512e-01,1.319767832756042480e-01
0.000000000000000000e+00,1.072858721017837524e-01,3.180262073874473572e-02
0.000000000000000000e+00,3.086353242397308350e-01,2.142627388238906860e-01
0.000000000000000000e+00,9.311593323945999146e-02,7.928092777729034424e-02
0.000000000000000000e+00,2.059287764132022858e-02,2.099996991455554962e-02
0.000000000000000000e+00,1.191903576254844666e-01,5.211405083537101746e-02
1.000000000000000000e+00,3.616175055503845215e-01,2.155260145664215088e-01
0.000000000000000000e+00,3.623133525252342224e-02,1.815344393253326416e-02
0.000000000000000000e+00,5.912942290306091309e-01,1.405257582664489746e-01
1.000000000000000000e+00,9.887968301773071289e-01,2.706865547224879265e-03
0.000000000000000000e+00,2.255009412765502930e-01,1.580935567617416382e-01
1.000000000000000000e+00,7.792140245437622070e-01,1.024072170257568359e-01
0.000000000000000000e+00,7.943344116210937500e-02,6.014142557978630066e-02
1.000000000000000000e+00,9.757434129714965820e-01,1.648589409887790680e-02
0.000000000000000000e+00,1.421662122011184692e-01,7.923723757266998291e-02
0.000000000000000000e+00,2.158911973237991333e-01,1.163205057382583618e-01
0.000000000000000000e+00,3.084258437156677246e-01,1.625207066535949707e-01
0.000000000000000000e+00,4.022370874881744385e-01,1.090328767895698547e-01
0.000000000000000000e+00,2.344608306884765625e-01,8.578745275735855103e-02
0.000000000000000000e+00,2.529212236404418945e-01,1.419143229722976685e-01
1.000000000000000000e+00,9.373552203178405762e-01,4.579042643308639526e-02
0.000000000000000000e+00,4.716885834932327271e-02,1.949717663228511810e-02
1.000000000000000000e+00,9.374238252639770508e-01,4.424332827329635620e-02
0.000000000000000000e+00,3.626728951930999756e-01,5.838205665349960327e-02
0.000000000000000000e+00,8.456851243972778320e-01,7.354947179555892944e-02
0.000000000000000000e+00,1.408594697713851929e-01,1.040203124284744263e-01
0.000000000000000000e+00,4.906294867396354675e-02,1.676769182085990906e-02
0.000000000000000000e+00,7.328896224498748779e-02,7.440683990716934204e-02
0.000000000000000000e+00,7.581835389137268066e-01,1.701174676418304443e-01
1.000000000000000000e+00,4.820001721382141113e-01,1.513219773769378662e-01
1.000000000000000000e+00,7.204568982124328613e-01,9.320991486310958862e-02
0.000000000000000000e+00,7.649847120046615601e-02,5.322441086173057556e-02
0.000000000000000000e+00,8.230813592672348022e-02,5.476200953125953674e-02
0.000000000000000000e+00,6.073869466781616211e-01,1.414119899272918701e-01
0.000000000000000000e+00,2.748217061161994934e-02,1.735007949173450470e-02
1.000000000000000000e+00,6.881679296493530273e-01,1.489182710647583008e-01
0.000000000000000000e+00,2.397017553448677063e-02,1.811711676418781281e-02
0.000000000000000000e+00,1.269716024398803711e-01,6.926234811544418335e-02
1.000000000000000000e+00,8.277252316474914551e-01,6.807039678096771240e-02
0.000000000000000000e+00,2.022792100906372070e-01,1.518362164497375488e-01
1.000000000000000000e+00,7.472122907638549805e-01,2.057972848415374756e-01
0.000000000000000000e+00,2.998615242540836334e-02,3.848037123680114746e-02
0.000000000000000000e+00,2.826437056064605713e-01,7.488163560628890991e-02
0.000000000000000000e+00,1.669445037841796875e-01,1.445423960685729980e-01
0.000000000000000000e+00,3.278820812702178955e-01,2.100495547056198120e-01
0.000000000000000000e+00,2.408750504255294800e-01,1.226657927036285400e-01
0.000000000000000000e+00,1.262367069721221924e-01,4.992955178022384644e-02
0.000000000000000000e+00,4.789272844791412354e-01,6.291893869638442993e-02
0.000000000000000000e+00,5.131570100784301758e-01,1.333829015493392944e-01
0.000000000000000000e+00,2.278064563870429993e-02,1.604782231152057648e-02
1.000000000000000000e+00,9.893964529037475586e-01,4.117662552744150162e-03
0.000000000000000000e+00,9.721792936325073242e-01,2.882833965122699738e-02
0.000000000000000000e+00,2.149362564086914062e-01,8.309558779001235962e-02
0.000000000000000000e+00,2.202134877443313599e-01,1.072318181395530701e-01
0.000000000000000000e+00,9.392986297607421875e-01,5.223242193460464478e-02
1.000000000000000000e+00,8.258077502250671387e-01,1.345999091863632202e-01
0.000000000000000000e+00,1.815334260463714600e-01,1.203022152185440063e-01
0.000000000000000000e+00,7.133036851882934570e-01,9.836180508136749268e-02
0.000000000000000000e+00,7.312656641006469727e-01,1.102690622210502625e-01
0.000000000000000000e+00,2.876632809638977051e-01,2.129561305046081543e-01
0.000000000000000000e+00,5.496107414364814758e-02,3.104466199874877930e-02
0.000000000000000000e+00,2.311864197254180908e-01,1.564700007438659668e-01
0.000000000000000000e+00,5.272015929222106934e-02,4.080839827656745911e-02
0.000000000000000000e+00,3.336038440465927124e-02,3.038050793111324310e-02
0.000000000000000000e+00,5.567004531621932983e-02,5.423703789710998535e-02
1.000000000000000000e+00,5.889611244201660156e-01,1.591283082962036133e-01
1.000000000000000000e+00,9.681891202926635742e-01,4.162110388278961182e-02
0.000000000000000000e+00,1.846291720867156982e-01,8.033024519681930542e-02
0.000000000000000000e+00,3.857482597231864929e-02,1.776507124304771423e-02
0.000000000000000000e+00,2.126530408859252930e-01,1.548301279544830322e-01
0.000000000000000000e+00,6.336662769317626953e-01,1.254345625638961792e-01
0.000000000000000000e+00,4.535385668277740479e-01,1.196404919028282166e-01
1.000000000000000000e+00,4.834489822387695312e-01,2.014963477849960327e-01
0.000000000000000000e+00,2.332186996936798096e-01,2.015677392482757568e-01
0.000000000000000000e+00,6.359655261039733887e-01,1.024606376886367798e-01
0.000000000000000000e+00,2.573926374316215515e-02,2.441251464188098907e-02
0.000000000000000000e+00,5.055738613009452820e-02,6.056806072592735291e-02
0.000000000000000000e+00,6.964323520660400391e-01,1.398493647575378418e-01
1.000000000000000000e+00,8.754234313964843750e-01,4.064647108316421509e-02
1.000000000000000000e+00,6.148241758346557617e-01,1.190507113933563232e-01
0.000000000000000000e+00,2.729201912879943848e-01,1.765783727169036865e-01
1.000000000000000000e+00,6.430867314338684082e-01,8.816453069448471069e-02
1.000000000000000000e+00,6.799930334091186523e-01,2.079864442348480225e-01
0.000000000000000000e+00,5.433334112167358398e-01,1.448327451944351196e-01
0.000000000000000000e+00,4.242224693298339844e-01,1.801133900880813599e-01
1.000000000000000000e+00,8.606148958206176758e-01,2.815026603639125824e-02
0.000000000000000000e+00,3.133729845285415649e-02,3.193763643503189087e-02
0.000000000000000000e+00,6.189481541514396667e-02,4.841540008783340454e-02
1.000000000000000000e+00,2.868860960006713867e-01,1.480213105678558350e-01
0.000000000000000000e+00,3.572423160076141357e-01,2.119745761156082153e-01
1.000000000000000000e+00,9.388699531555175781e-01,2.521022409200668335e-02
0.000000000000000000e+00,4.613729938864707947e-02,5.089518427848815918e-02
0.000000000000000000e+00,3.346146270632743835e-02,3.127415478229522705e-02
1.000000000000000000e+00,4.519295096397399902e-01,1.268974542617797852e-01
0.000000000000000000e+00,2.697729766368865967e-01,1.267743259668350220e-01
0.000000000000000000e+00,5.618962645530700684e-02,2.985779009759426117e-02
0.000000000000000000e+00,8.042284846305847168e-02,5.443890020251274109e-02
1.000000000000000000e+00,8.924152255058288574e-01,1.271565407514572144e-01
1.000000000000000000e+00,9.477661252021789551e-01,2.205040864646434784e-02
0.000000000000000000e+00,1.304320842027664185e-01,4.836837202310562134e-02
0.000000000000000000e+00,5.441705584526062012e-01,2.537234127521514893e-01
0.000000000000000000e+00,5.599902942776679993e-02,3.265094384551048279e-02
0.000000000000000000e+00,6.761025637388229370e-02,7.520873099565505981e-02
0.000000000000000000e+00,2.870612740516662598e-01,1.376982629299163818e-01
0.000000000000000000e+00,7.352150678634643555e-01,8.262587338685989380e-02
0.000000000000000000e+00,4.266406893730163574e-01,1.338516622781753540e-01
0.000000000000000000e+00,1.050152778625488281e-01,6.495110690593719482e-02
0.000000000000000000e+00,3.947612345218658447e-01,2.237784266471862793e-01
0.000000000000000000e+00,2.653594315052032471e-01,1.880197376012802124e-01
1.000000000000000000e+00,6.128122210502624512e-01,1.334588378667831421e-01
1.000000000000000000e+00,8.002641797065734863e-01,1.005320250988006592e-01
0.000000000000000000e+00,1.169758811593055725e-01,8.119253069162368774e-02
0.000000000000000000e+00,2.139220237731933594e-01,2.020840495824813843e-01
0.000000000000000000e+00,4.413746297359466553e-02,2.930354699492454529e-02
0.000000000000000000e+00,1.775806397199630737e-01,2.013015300035476685e-01
0.000000000000000000e+00,3.087462484836578369e-01,1.182280629873275757e-01
0.000000000000000000e+00,4.243338853120803833e-02,3.499546274542808533e-02
0.000000000000000000e+00,6.065108254551887512e-02,4.773417860269546509e-02
0.000000000000000000e+00,2.978416383266448975e-01,1.673815697431564331e-01
1.000000000000000000e+00,6.013945341110229492e-01,2.140967100858688354e-01
1.000000000000000000e+00,9.866542816162109375e-01,5.251321941614151001e-03
0.000000000000000000e+00,2.996855676174163818e-01,5.239206552505493164e-02
0.000000000000000000e+00,3.785617649555206299e-02,2.776606753468513489e-02
0.000000000000000000e+00,6.110189110040664673e-02,2.731874957680702209e-02
